Connecting to host 10.0.0.2, port 5206
[  4] local 10.0.0.1 port 46120 connected to 10.0.0.2 port 5206
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   403 KBytes  3.30 Mbits/sec    0   56.6 KBytes       
[  4]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec    0   72.1 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    0   76.4 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   83.4 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   89.1 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0    106 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.09 Mbits/sec    0    127 KBytes       
[  4]   7.00-8.02   sec   318 KBytes  2.57 Mbits/sec    0    173 KBytes       
[  4]   8.02-9.00   sec   509 KBytes  4.24 Mbits/sec    0    233 KBytes       
[  4]   9.00-10.00  sec   191 KBytes  1.56 Mbits/sec    0    259 KBytes       
[  4]  10.00-11.00  sec   318 KBytes  2.60 Mbits/sec   44    214 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec   19    214 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0    214 KBytes       
[  4]  13.00-14.00  sec   318 KBytes  2.61 Mbits/sec   15    150 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0    150 KBytes       
[  4]  15.00-16.00  sec   318 KBytes  2.61 Mbits/sec    0    151 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec    0    167 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec    0    174 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   522 Kbits/sec    0    177 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    181 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec    0    184 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   522 Kbits/sec    0    185 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    205 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    0    212 KBytes       
[  4]  24.00-25.01  sec   191 KBytes  1.55 Mbits/sec    0    252 KBytes       
[  4]  25.01-26.00  sec  63.6 KBytes   526 Kbits/sec    0    287 KBytes       
[  4]  26.00-27.00  sec   382 KBytes  3.12 Mbits/sec    0    348 KBytes       
[  4]  27.00-28.01  sec  0.00 Bytes  0.00 bits/sec    0    351 KBytes       
[  4]  28.01-29.00  sec  0.00 Bytes  0.00 bits/sec   49    253 KBytes       
[  4]  29.00-30.01  sec  0.00 Bytes  0.00 bits/sec    0    253 KBytes       
[  4]  30.01-31.00  sec   255 KBytes  2.11 Mbits/sec    0    253 KBytes       
[  4]  31.00-32.01  sec   255 KBytes  2.06 Mbits/sec    0    257 KBytes       
[  4]  32.01-33.01  sec   255 KBytes  2.09 Mbits/sec    0    296 KBytes       
[  4]  33.01-34.01  sec  63.6 KBytes   521 Kbits/sec    0    305 KBytes       
[  4]  34.01-35.00  sec  0.00 Bytes  0.00 bits/sec   39    214 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   11    214 KBytes       
[  4]  36.00-37.00  sec   127 KBytes  1.04 Mbits/sec    0    214 KBytes       
[  4]  37.00-38.01  sec   318 KBytes  2.59 Mbits/sec    0    221 KBytes       
[  4]  38.01-39.00  sec   191 KBytes  1.57 Mbits/sec    0    236 KBytes       
[  4]  39.00-40.01  sec  63.6 KBytes   517 Kbits/sec    0    242 KBytes       
[  4]  40.01-41.00  sec   255 KBytes  2.10 Mbits/sec    0    252 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0    253 KBytes       
[  4]  42.00-43.01  sec   191 KBytes  1.55 Mbits/sec    0    257 KBytes       
[  4]  43.01-44.00  sec  63.6 KBytes   525 Kbits/sec    0    259 KBytes       
[  4]  44.00-45.00  sec   191 KBytes  1.57 Mbits/sec    0    276 KBytes       
[  4]  45.00-46.00  sec  63.6 KBytes   521 Kbits/sec    0    277 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec   10    293 KBytes       
[  4]  47.00-48.02  sec  0.00 Bytes  0.00 bits/sec    0    284 KBytes       
[  4]  48.02-49.01  sec  0.00 Bytes  0.00 bits/sec    0    240 KBytes       
[  4]  49.01-50.00  sec  0.00 Bytes  0.00 bits/sec   31    223 KBytes       
[  4]  50.00-51.01  sec  0.00 Bytes  0.00 bits/sec    4    223 KBytes       
[  4]  51.01-52.00  sec   382 KBytes  3.16 Mbits/sec    0    218 KBytes       
[  4]  52.00-53.02  sec  0.00 Bytes  0.00 bits/sec    0    205 KBytes       
[  4]  53.02-54.00  sec   445 KBytes  3.71 Mbits/sec    0    158 KBytes       
[  4]  54.00-55.01  sec  63.6 KBytes   517 Kbits/sec    0    167 KBytes       
[  4]  55.01-56.01  sec  63.6 KBytes   520 Kbits/sec    0    175 KBytes       
[  4]  56.01-57.00  sec   127 KBytes  1.05 Mbits/sec    0    180 KBytes       
[  4]  57.00-58.01  sec  63.6 KBytes   520 Kbits/sec    0    184 KBytes       
[  4]  58.01-59.01  sec  63.6 KBytes   520 Kbits/sec    0    187 KBytes       
[  4]  59.01-60.00  sec   127 KBytes  1.05 Mbits/sec    0    191 KBytes       
[  4]  60.00-61.02  sec  0.00 Bytes  0.00 bits/sec    0    192 KBytes       
[  4]  61.02-62.00  sec   191 KBytes  1.59 Mbits/sec    0    221 KBytes       
[  4]  62.00-63.01  sec  0.00 Bytes  0.00 bits/sec    0    226 KBytes       
[  4]  63.01-64.00  sec  63.6 KBytes   525 Kbits/sec    5    259 KBytes       
[  4]  64.00-65.01  sec  0.00 Bytes  0.00 bits/sec    3    223 KBytes       
[  4]  65.01-66.00  sec  0.00 Bytes  0.00 bits/sec    0    221 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec   15    188 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec    0    188 KBytes       
[  4]  68.00-69.00  sec   445 KBytes  3.65 Mbits/sec    0    168 KBytes       
[  4]  69.00-70.01  sec  63.6 KBytes   518 Kbits/sec    0    164 KBytes       
[  4]  70.01-71.01  sec   191 KBytes  1.56 Mbits/sec    0    136 KBytes       
[  4]  71.01-72.02  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
[  4]  72.02-73.06  sec  63.6 KBytes   500 Kbits/sec    0    140 KBytes       
[  4]  73.06-74.02  sec  63.6 KBytes   542 Kbits/sec    0    151 KBytes       
[  4]  74.02-75.02  sec  63.6 KBytes   526 Kbits/sec    0    151 KBytes       
[  4]  75.02-76.03  sec  63.6 KBytes   513 Kbits/sec    0    156 KBytes       
[  4]  76.03-77.02  sec  63.6 KBytes   528 Kbits/sec    0    160 KBytes       
[  4]  77.02-78.02  sec  0.00 Bytes  0.00 bits/sec    0    163 KBytes       
[  4]  78.02-79.02  sec  0.00 Bytes  0.00 bits/sec    4    151 KBytes       
[  4]  79.02-80.02  sec  0.00 Bytes  0.00 bits/sec    0    113 KBytes       
[  4]  80.02-81.01  sec  0.00 Bytes  0.00 bits/sec    1    113 KBytes       
[  4]  81.01-82.01  sec  0.00 Bytes  0.00 bits/sec    1    113 KBytes       
[  4]  82.01-83.02  sec   127 KBytes  1.04 Mbits/sec    0    113 KBytes       
[  4]  83.02-84.01  sec   127 KBytes  1.05 Mbits/sec    0    115 KBytes       
[  4]  84.01-85.02  sec  63.6 KBytes   520 Kbits/sec    0    126 KBytes       
[  4]  85.02-86.01  sec  63.6 KBytes   523 Kbits/sec    0    134 KBytes       
[  4]  86.01-87.01  sec  0.00 Bytes  0.00 bits/sec    0    140 KBytes       
[  4]  87.01-88.02  sec   127 KBytes  1.03 Mbits/sec    0    151 KBytes       
[  4]  88.02-89.03  sec  0.00 Bytes  0.00 bits/sec    0    153 KBytes       
[  4]  89.03-90.02  sec  0.00 Bytes  0.00 bits/sec    0    156 KBytes       
[  4]  90.02-91.01  sec   127 KBytes  1.05 Mbits/sec    0    163 KBytes       
[  4]  91.01-92.01  sec  0.00 Bytes  0.00 bits/sec    0    165 KBytes       
[  4]  92.01-93.01  sec  63.6 KBytes   524 Kbits/sec    2    177 KBytes       
[  4]  93.01-94.02  sec  0.00 Bytes  0.00 bits/sec   26    126 KBytes       
[  4]  94.02-95.01  sec  0.00 Bytes  0.00 bits/sec    0    126 KBytes       
[  4]  95.01-96.02  sec   127 KBytes  1.04 Mbits/sec    0    127 KBytes       
[  4]  96.02-97.03  sec  63.6 KBytes   516 Kbits/sec    0    133 KBytes       
[  4]  97.03-98.01  sec   127 KBytes  1.06 Mbits/sec    0    153 KBytes       
[  4]  98.01-99.01  sec  0.00 Bytes  0.00 bits/sec    0    160 KBytes       
[  4]  99.01-100.01 sec  63.6 KBytes   522 Kbits/sec    0    167 KBytes       
[  4] 100.01-101.02 sec   127 KBytes  1.04 Mbits/sec    0    173 KBytes       
[  4] 101.02-102.01 sec  0.00 Bytes  0.00 bits/sec    0    174 KBytes       
[  4] 102.01-103.01 sec   127 KBytes  1.04 Mbits/sec    0    182 KBytes       
[  4] 103.01-104.01 sec  0.00 Bytes  0.00 bits/sec    0    188 KBytes       
[  4] 104.01-105.01 sec  63.6 KBytes   522 Kbits/sec    0    197 KBytes       
[  4] 105.01-106.03 sec  0.00 Bytes  0.00 bits/sec    8    173 KBytes       
[  4] 106.03-107.01 sec  0.00 Bytes  0.00 bits/sec    0    158 KBytes       
[  4] 107.01-108.02 sec   255 KBytes  2.08 Mbits/sec    0    150 KBytes       
[  4] 108.02-109.02 sec  0.00 Bytes  0.00 bits/sec    0    157 KBytes       
[  4] 109.02-110.01 sec   127 KBytes  1.05 Mbits/sec    0    177 KBytes       
[  4] 110.01-111.02 sec  63.6 KBytes   517 Kbits/sec    0    185 KBytes       
[  4] 111.02-112.01 sec  63.6 KBytes   526 Kbits/sec    0    189 KBytes       
[  4] 112.01-113.01 sec   127 KBytes  1.04 Mbits/sec    0    199 KBytes       
[  4] 113.01-114.01 sec  0.00 Bytes  0.00 bits/sec    0    201 KBytes       
[  4] 114.01-115.02 sec   127 KBytes  1.04 Mbits/sec    0    208 KBytes       
[  4] 115.02-116.02 sec  63.6 KBytes   518 Kbits/sec    0    214 KBytes       
[  4] 116.02-117.02 sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[  4] 117.02-118.01 sec   127 KBytes  1.04 Mbits/sec    0    253 KBytes       
[  4] 118.01-119.03 sec  63.6 KBytes   512 Kbits/sec    0    277 KBytes       
[  4] 119.03-120.01 sec  0.00 Bytes  0.00 bits/sec    0    297 KBytes       
[  4] 120.01-121.03 sec  63.6 KBytes   512 Kbits/sec   17    283 KBytes       
[  4] 121.03-122.01 sec  0.00 Bytes  0.00 bits/sec    3    255 KBytes       
[  4] 122.01-123.01 sec  0.00 Bytes  0.00 bits/sec   10    229 KBytes       
[  4] 123.01-124.01 sec  63.6 KBytes   521 Kbits/sec    0    229 KBytes       
[  4] 124.01-125.02 sec   255 KBytes  2.06 Mbits/sec    0    232 KBytes       
[  4] 125.02-126.01 sec   191 KBytes  1.58 Mbits/sec    0    257 KBytes       
[  4] 126.01-127.02 sec   127 KBytes  1.04 Mbits/sec    0    272 KBytes       
[  4] 127.02-128.01 sec  0.00 Bytes  0.00 bits/sec    0    280 KBytes       
[  4] 128.01-129.01 sec   191 KBytes  1.56 Mbits/sec    0    304 KBytes       
[  4] 129.01-130.01 sec  63.6 KBytes   521 Kbits/sec    0    308 KBytes       
[  4] 130.01-131.01 sec   127 KBytes  1.05 Mbits/sec    0    314 KBytes       
[  4] 131.01-132.01 sec   191 KBytes  1.56 Mbits/sec    0    321 KBytes       
[  4] 132.01-133.04 sec  0.00 Bytes  0.00 bits/sec    0    324 KBytes       
[  4] 133.04-134.01 sec  63.6 KBytes   535 Kbits/sec   16    294 KBytes       
[  4] 134.01-135.01 sec  0.00 Bytes  0.00 bits/sec   18    230 KBytes       
[  4] 135.01-136.01 sec  0.00 Bytes  0.00 bits/sec    0    230 KBytes       
[  4] 136.01-137.01 sec   127 KBytes  1.04 Mbits/sec    0    230 KBytes       
[  4] 137.01-138.02 sec   318 KBytes  2.59 Mbits/sec    0    236 KBytes       
[  4] 138.02-139.01 sec   127 KBytes  1.04 Mbits/sec    0    260 KBytes       
[  4] 139.01-140.01 sec   127 KBytes  1.04 Mbits/sec    0    273 KBytes       
[  4] 140.01-141.01 sec  63.6 KBytes   521 Kbits/sec    0    283 KBytes       
[  4] 141.01-142.01 sec   127 KBytes  1.04 Mbits/sec    0    304 KBytes       
[  4] 142.01-143.01 sec   127 KBytes  1.04 Mbits/sec    0    310 KBytes       
[  4] 143.01-144.03 sec   127 KBytes  1.03 Mbits/sec    0    318 KBytes       
[  4] 144.03-145.03 sec  63.6 KBytes   522 Kbits/sec    0    321 KBytes       
[  4] 145.03-146.02 sec  63.6 KBytes   527 Kbits/sec    0    325 KBytes       
[  4] 146.02-147.01 sec   191 KBytes  1.57 Mbits/sec    0    339 KBytes       
[  4] 147.01-148.02 sec  63.6 KBytes   521 Kbits/sec    0    348 KBytes       
[  4] 148.02-149.07 sec  0.00 Bytes  0.00 bits/sec    5    329 KBytes       
[  4] 149.07-150.02 sec  0.00 Bytes  0.00 bits/sec   19    250 KBytes       
[  4] 150.02-151.02 sec  0.00 Bytes  0.00 bits/sec    0    246 KBytes       
[  4] 151.02-152.02 sec  63.6 KBytes   521 Kbits/sec    0    246 KBytes       
[  4] 152.02-153.01 sec   382 KBytes  3.14 Mbits/sec    0    253 KBytes       
[  4] 153.01-154.02 sec   127 KBytes  1.04 Mbits/sec    0    264 KBytes       
[  4] 154.02-155.02 sec  63.6 KBytes   524 Kbits/sec    0    274 KBytes       
[  4] 155.02-156.02 sec   191 KBytes  1.56 Mbits/sec    0    305 KBytes       
[  4] 156.02-157.02 sec  63.6 KBytes   522 Kbits/sec    0    315 KBytes       
[  4] 157.02-158.02 sec  63.6 KBytes   521 Kbits/sec    0    322 KBytes       
[  4] 158.02-159.02 sec   127 KBytes  1.04 Mbits/sec    0    335 KBytes       
[  4] 159.02-160.02 sec  63.6 KBytes   521 Kbits/sec    0    338 KBytes       
[  4] 160.02-161.02 sec  0.00 Bytes  0.00 bits/sec    6    318 KBytes       
[  4] 161.02-162.02 sec  0.00 Bytes  0.00 bits/sec    7    249 KBytes       
[  4] 162.02-163.01 sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  4] 163.01-164.04 sec   191 KBytes  1.53 Mbits/sec    0    238 KBytes       
[  4] 164.04-165.02 sec   318 KBytes  2.65 Mbits/sec    0    240 KBytes       
[  4] 165.02-166.02 sec  63.6 KBytes   524 Kbits/sec    0    249 KBytes       
[  4] 166.02-167.02 sec   191 KBytes  1.56 Mbits/sec    0    264 KBytes       
[  4] 167.02-168.02 sec  63.6 KBytes   521 Kbits/sec    0    270 KBytes       
[  4] 168.02-169.02 sec   127 KBytes  1.04 Mbits/sec    0    276 KBytes       
[  4] 169.02-170.02 sec   127 KBytes  1.04 Mbits/sec    0    280 KBytes       
[  4] 170.02-171.02 sec  63.6 KBytes   522 Kbits/sec    0    283 KBytes       
[  4] 171.02-172.02 sec   127 KBytes  1.04 Mbits/sec    0    293 KBytes       
[  4] 172.02-173.02 sec  63.6 KBytes   524 Kbits/sec    0    296 KBytes       
[  4] 173.02-174.01 sec  63.6 KBytes   523 Kbits/sec    0    314 KBytes       
[  4] 174.01-175.02 sec   191 KBytes  1.56 Mbits/sec    0    355 KBytes       
[  4] 175.02-176.01 sec  0.00 Bytes  0.00 bits/sec    0    372 KBytes       
[  4] 176.01-177.01 sec  63.6 KBytes   522 Kbits/sec    0    410 KBytes       
[  4] 177.01-178.02 sec  0.00 Bytes  0.00 bits/sec    3    379 KBytes       
[  4] 178.02-179.02 sec  0.00 Bytes  0.00 bits/sec   12    325 KBytes       
[  4] 179.02-180.01 sec  0.00 Bytes  0.00 bits/sec   15    294 KBytes       
[  4] 180.01-181.01 sec   191 KBytes  1.56 Mbits/sec    0    294 KBytes       
[  4] 181.01-182.02 sec  63.6 KBytes   517 Kbits/sec    0    294 KBytes       
[  4] 182.02-183.01 sec   382 KBytes  3.16 Mbits/sec    0    304 KBytes       
[  4] 183.01-184.03 sec   255 KBytes  2.06 Mbits/sec    0    335 KBytes       
[  4] 184.03-185.02 sec  63.6 KBytes   526 Kbits/sec    0    345 KBytes       
[  4] 185.02-186.02 sec   127 KBytes  1.05 Mbits/sec    0    370 KBytes       
[  4] 186.02-187.02 sec  63.6 KBytes   521 Kbits/sec    1    369 KBytes       
[  4] 187.02-188.02 sec  0.00 Bytes  0.00 bits/sec    4    344 KBytes       
[  4] 188.02-189.02 sec  0.00 Bytes  0.00 bits/sec   32    267 KBytes       
[  4] 189.02-190.02 sec  63.6 KBytes   519 Kbits/sec    2    267 KBytes       
[  4] 190.02-191.02 sec   127 KBytes  1.05 Mbits/sec    0    267 KBytes       
[  4] 191.02-192.07 sec   191 KBytes  1.48 Mbits/sec    0    267 KBytes       
[  4] 192.07-193.02 sec   255 KBytes  2.21 Mbits/sec    0    272 KBytes       
[  4] 193.02-194.03 sec   191 KBytes  1.55 Mbits/sec    0    290 KBytes       
[  4] 194.03-195.02 sec   127 KBytes  1.05 Mbits/sec    0    298 KBytes       
[  4] 195.02-196.02 sec  63.6 KBytes   521 Kbits/sec    0    305 KBytes       
[  4] 196.02-197.02 sec   191 KBytes  1.56 Mbits/sec    0    313 KBytes       
[  4] 197.02-198.02 sec  63.6 KBytes   521 Kbits/sec    0    315 KBytes       
[  4] 198.02-199.02 sec   127 KBytes  1.04 Mbits/sec    0    320 KBytes       
[  4] 199.02-200.08 sec  63.6 KBytes   495 Kbits/sec    5    300 KBytes       
[  4] 200.08-201.02 sec  0.00 Bytes  0.00 bits/sec    0    287 KBytes       
[  4] 201.02-202.02 sec  0.00 Bytes  0.00 bits/sec   12    240 KBytes       
[  4] 202.02-203.02 sec  63.6 KBytes   521 Kbits/sec    0    228 KBytes       
[  4] 203.02-204.02 sec  63.6 KBytes   523 Kbits/sec    0    228 KBytes       
[  4] 204.02-205.02 sec   318 KBytes  2.60 Mbits/sec    0    235 KBytes       
[  4] 205.02-206.02 sec   191 KBytes  1.56 Mbits/sec    0    247 KBytes       
[  4] 206.02-207.02 sec  63.6 KBytes   521 Kbits/sec    0    263 KBytes       
[  4] 207.02-208.02 sec   127 KBytes  1.04 Mbits/sec    0    284 KBytes       
[  4] 208.02-209.02 sec  63.6 KBytes   523 Kbits/sec    0    291 KBytes       
[  4] 209.02-210.02 sec  63.6 KBytes   521 Kbits/sec    0    300 KBytes       
[  4] 210.02-211.02 sec   127 KBytes  1.04 Mbits/sec    0    308 KBytes       
[  4] 211.02-212.02 sec  63.6 KBytes   521 Kbits/sec    0    313 KBytes       
[  4] 212.02-213.02 sec  63.6 KBytes   521 Kbits/sec    0    315 KBytes       
[  4] 213.02-214.02 sec  0.00 Bytes  0.00 bits/sec    7    283 KBytes       
[  4] 214.02-215.02 sec  0.00 Bytes  0.00 bits/sec    4    247 KBytes       
[  4] 215.02-216.02 sec  0.00 Bytes  0.00 bits/sec    5    236 KBytes       
[  4] 216.02-217.02 sec  0.00 Bytes  0.00 bits/sec    6    223 KBytes       
[  4] 217.02-218.02 sec  0.00 Bytes  0.00 bits/sec   14    223 KBytes       
[  4] 218.02-219.03 sec  0.00 Bytes  0.00 bits/sec    0    223 KBytes       
[  4] 219.03-220.03 sec  0.00 Bytes  0.00 bits/sec    0    223 KBytes       
[  4] 220.03-221.03 sec   573 KBytes  4.69 Mbits/sec    0    197 KBytes       
[  4] 221.03-222.03 sec  63.6 KBytes   522 Kbits/sec    0    185 KBytes       
[  4] 222.03-223.03 sec   127 KBytes  1.04 Mbits/sec    0    164 KBytes       
[  4] 223.03-224.03 sec  63.6 KBytes   519 Kbits/sec    0    160 KBytes       
[  4] 224.03-225.03 sec  63.6 KBytes   524 Kbits/sec    0    164 KBytes       
[  4] 225.03-226.03 sec  0.00 Bytes  0.00 bits/sec    0    168 KBytes       
[  4] 226.03-227.03 sec   127 KBytes  1.04 Mbits/sec    0    177 KBytes       
