Connecting to host 10.0.0.2, port 5205
[ 22] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 22]   0.00-1.00   sec  82.0 KBytes   671 Kbits/sec    0   14.1 KBytes       
[ 22]   1.00-2.00   sec  14.1 KBytes   116 Kbits/sec    0   28.3 KBytes       
[ 22]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[ 22]   3.00-4.00   sec   208 KBytes  1.70 Mbits/sec    0   42.4 KBytes       
[ 22]   4.00-5.00   sec  7.07 KBytes  57.9 Kbits/sec   14   29.7 KBytes       
[ 22]   5.00-6.00   sec  0.00 Bytes  0.00 bits/sec    0   29.7 KBytes       
[ 22]   6.00-7.00   sec  63.6 KBytes   522 Kbits/sec    0   31.1 KBytes       
[ 22]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0   36.8 KBytes       
[ 22]   8.00-9.00   sec  63.6 KBytes   521 Kbits/sec    0   41.0 KBytes       
[ 22]   9.00-10.01  sec  0.00 Bytes  0.00 bits/sec    0   41.0 KBytes       
[ 22]  10.01-11.00  sec  0.00 Bytes  0.00 bits/sec    4   29.7 KBytes       
[ 22]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0   31.1 KBytes       
[ 22]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0   31.1 KBytes       
[ 22]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[ 22]  14.00-15.00  sec  63.6 KBytes   520 Kbits/sec    0   35.4 KBytes       
[ 22]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    0   41.0 KBytes       
[ 22]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    0   56.6 KBytes       
[ 22]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec    0   74.9 KBytes       
[ 22]  18.00-19.00  sec   127 KBytes  1.04 Mbits/sec    0   86.3 KBytes       
[ 22]  19.00-20.00  sec   318 KBytes  2.61 Mbits/sec    0    129 KBytes       
[ 22]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    146 KBytes       
[ 22]  21.00-22.00  sec   318 KBytes  2.61 Mbits/sec    0    194 KBytes       
[ 22]  22.00-23.00  sec  63.6 KBytes   521 Kbits/sec   33    143 KBytes       
[ 22]  23.00-24.00  sec  63.6 KBytes   521 Kbits/sec    0    143 KBytes       
[ 22]  24.00-25.00  sec   191 KBytes  1.56 Mbits/sec    0    144 KBytes       
[ 22]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    0    177 KBytes       
[ 22]  26.00-27.00  sec  63.6 KBytes   521 Kbits/sec    0    188 KBytes       
[ 22]  27.00-28.00  sec   127 KBytes  1.04 Mbits/sec    0    194 KBytes       
[ 22]  28.00-29.00  sec  63.6 KBytes   521 Kbits/sec    0    198 KBytes       
[ 22]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    4    163 KBytes       
[ 22]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec   10    139 KBytes       
[ 22]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    9    139 KBytes       
[ 22]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   26    139 KBytes       
[ 22]  33.00-34.00  sec   127 KBytes  1.04 Mbits/sec   29    139 KBytes       
[ 22]  34.00-35.00  sec   255 KBytes  2.09 Mbits/sec    0    123 KBytes       
[ 22]  35.00-36.00  sec   127 KBytes  1.04 Mbits/sec    1    119 KBytes       
[ 22]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    1   96.2 KBytes       
[ 22]  37.00-38.00  sec   191 KBytes  1.57 Mbits/sec    6   66.5 KBytes       
[ 22]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    4   66.5 KBytes       
[ 22]  39.00-40.00  sec   127 KBytes  1.04 Mbits/sec    4   58.0 KBytes       
[ 22]  40.00-41.00  sec  63.6 KBytes   521 Kbits/sec    0   48.1 KBytes       
[ 22]  41.00-42.00  sec  63.6 KBytes   521 Kbits/sec    3   45.2 KBytes       
[ 22]  42.00-43.00  sec  63.6 KBytes   521 Kbits/sec    0   39.6 KBytes       
[ 22]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec    0   33.9 KBytes       
[ 22]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0   36.8 KBytes       
[ 22]  45.00-46.00  sec  63.6 KBytes   521 Kbits/sec    0   38.2 KBytes       
[ 22]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0   41.0 KBytes       
[ 22]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec    0   43.8 KBytes       
[ 22]  48.00-49.00  sec  63.6 KBytes   521 Kbits/sec    0   56.6 KBytes       
[ 22]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec    6   41.0 KBytes       
[ 22]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec    1   41.0 KBytes       
[ 22]  51.00-52.00  sec  63.6 KBytes   522 Kbits/sec    4   29.7 KBytes       
[ 22]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[ 22]  53.00-54.00  sec  63.6 KBytes   521 Kbits/sec    2   28.3 KBytes       
[ 22]  54.00-55.00  sec  63.6 KBytes   521 Kbits/sec    2   24.0 KBytes       
[ 22]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    3   19.8 KBytes       
[ 22]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    2   17.0 KBytes       
[ 22]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0   17.0 KBytes       
[ 22]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    3   12.7 KBytes       
