Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;391168.0;3.13
2.0;391168.0;3.12
3.0;325632.0;2.62
4.0;391168.0;3.13
5.0;455680.0;3.62
6.01;455680.0;3.68
7.0;846848.0;6.75
8.0;716800.0;5.72
9.01;976896.0;7.87
10.0;1300234.24;10.4
11.0;261120.0;2.08
12.0;1111490.56;8.88
13.0;0.0;0.0
14.0;65126.4;0.5087890625
15.0;1300234.24;10.4
16.0;325632.0;2.61
17.0;195584.0;1.56
18.0;195584.0;1.56
19.0;0.0;0.0
20.0;261120.0;2.08
21.0;455680.0;3.65
22.0;391168.0;3.13
23.0;325632.0;2.59
24.01;325632.0;2.61
25.01;261120.0;2.09
26.0;195584.0;1.56
27.0;325632.0;2.61
28.0;261120.0;2.09
29.0;65126.4;0.5087890625
30.0;195584.0;1.56
31.0;0.0;0.0
32.0;130048.0;1.04
33.0;586752.0;4.69
34.0;261120.0;2.08
35.0;65126.4;0.509765625
36.0;65126.4;0.5087890625
37.0;0.0;0.0
38.0;130048.0;1.04
39.0;130048.0;1.04
40.0;0.0;0.0
41.0;0.0;0.0
42.0;0.0;0.0
43.0;0.0;0.0
44.0;65126.4;0.5087890625
45.0;195584.0;1.56
46.0;0.0;0.0
47.0;0.0;0.0
48.0;0.0;0.0
49.0;65126.4;0.5087890625
50.0;0.0;0.0
51.0;261120.0;2.09
52.0;0.0;0.0
53.0;0.0;0.0
54.0;0.0;0.0
55.0;0.0;0.0
56.0;0.0;0.0
57.0;0.0;0.0
58.0;0.0;0.0
59.0;325632.0;2.6
60.0;0.0;0.0
61.0;0.0;0.0
62.0;65126.4;0.5087890625
63.0;0.0;0.0
64.0;261120.0;2.09
65.0;0.0;0.0
66.0;0.0;0.0
67.0;0.0;0.0
68.0;0.0;0.0
69.0;65126.4;0.5087890625
70.0;0.0;0.0
71.0;0.0;0.0
72.0;195584.0;1.56
73.0;65126.4;0.5087890625
74.0;65126.4;0.5087890625
75.0;130048.0;1.04
76.0;0.0;0.0
77.0;0.0;0.0
78.0;0.0;0.0
79.0;65126.4;0.5087890625
80.0;261120.0;2.09
81.0;521216.0;4.17
82.0;195584.0;1.56
83.0;261120.0;2.09
84.0;195584.0;1.56
85.0;261120.0;2.09
86.0;261120.0;2.08
87.0;261120.0;2.09
88.0;195584.0;1.56
89.0;130048.0;1.04
90.0;0.0;0.0
91.0;0.0;0.0
92.38;0.0;0.0
93.41;0.0;0.0
94.81;0.0;0.0
95.03;0.0;0.0
96.0;0.0;0.0
97.02;261120.0;2.11
98.0;586752.0;4.7
99.0;0.0;0.0
100.0;195584.0;1.57
101.0;0.0;0.0
102.0;65126.4;0.5087890625
103.0;0.0;0.0
104.0;0.0;0.0
105.0;0.0;0.0
106.0;0.0;0.0
107.0;0.0;0.0
108.0;0.0;0.0
109.0;0.0;0.0
110.0;0.0;0.0
111.0;0.0;0.0
112.0;195584.0;1.56
113.0;0.0;0.0
114.0;2348810.24;18.8
115.0;0.0;0.0
116.0;521216.0;4.17
117.0;65126.4;0.5087890625
118.0;65126.4;0.5087890625
119.0;195584.0;1.56
120.0;195584.0;1.56
121.0;391168.0;3.13
122.0;130048.0;1.04
123.0;0.0;0.0
124.0;65126.4;0.509765625
125.0;195584.0;1.56
126.0;130048.0;1.04
127.0;65126.4;0.509765625
128.0;0.0;0.0
129.0;195584.0;1.57
130.0;65126.4;0.5087890625
131.0;130048.0;1.04
132.0;65126.4;0.5087890625
133.0;0.0;0.0
134.0;130048.0;1.04
135.0;0.0;0.0
136.0;130048.0;1.04
137.0;65126.4;0.5087890625
138.0;0.0;0.0
139.0;130048.0;1.04
140.0;65126.4;0.5087890625
141.0;65126.4;0.5087890625
142.0;65126.4;0.5087890625
143.0;0.0;0.0
144.0;65126.4;0.5087890625
145.0;65126.4;0.5087890625
146.0;0.0;0.0
147.0;0.0;0.0
148.0;0.0;0.0
149.0;0.0;0.0
150.0;65126.4;0.5087890625
151.0;0.0;0.0
152.0;130048.0;1.04
153.0;65126.4;0.5087890625
154.0;65126.4;0.5087890625
155.0;65126.4;0.509765625
156.0;65126.4;0.5087890625
157.0;65126.4;0.5087890625
158.0;65126.4;0.509765625
159.0;195584.0;1.56
160.0;195584.0;1.56
161.0;0.0;0.0
162.0;0.0;0.0
163.0;651264.0;5.21
164.0;391168.0;3.13
165.0;261120.0;2.08
166.0;0.0;0.0
167.0;130048.0;1.04
168.0;521216.0;4.17
169.0;391168.0;3.13
170.0;0.0;0.0
171.0;65126.4;0.5087890625
172.0;261120.0;2.08
173.0;130048.0;1.04
174.0;0.0;0.0
175.0;261120.0;2.08
176.0;0.0;0.0
177.0;130048.0;1.04
178.0;65126.4;0.4033203125
179.26;0.0;0.0
180.0;65126.4;0.5087890625
181.0;130048.0;1.04
182.0;0.0;0.0
183.0;0.0;0.0
184.0;0.0;0.0
185.0;0.0;0.0
186.0;0.0;0.0
187.0;261120.0;2.09
188.0;0.0;0.0
189.0;0.0;0.0
190.0;0.0;0.0
191.0;0.0;0.0
192.0;65126.4;0.5087890625
193.0;65126.4;0.509765625
194.0;0.0;0.0
195.0;0.0;0.0
196.0;65126.4;0.5087890625
197.0;65126.4;0.5087890625
198.0;0.0;0.0
199.0;0.0;0.0
200.0;65126.4;0.509765625
201.0;0.0;0.0
202.0;0.0;0.0
203.0;65126.4;0.5087890625
204.0;0.0;0.0
205.0;0.0;0.0
206.0;65126.4;0.5087890625
207.0;0.0;0.0
208.0;65126.4;0.5087890625
209.0;0.0;0.0
210.0;0.0;0.0
211.0;65126.4;0.509765625
212.0;0.0;0.0
213.0;130048.0;1.04
214.0;195584.0;1.56
215.0;0.0;0.0
216.0;0.0;0.0
217.0;130048.0;1.04
218.0;0.0;0.0
219.0;0.0;0.0
220.0;0.0;0.0
221.0;0.0;0.0
222.0;130048.0;1.04
223.0;0.0;0.0
224.0;0.0;0.0
225.0;65126.4;0.5087890625
226.0;0.0;0.0
