Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;43417.6;0.3388671875
1.0;137216.0;1.1
2.0;104448.0;0.8125
3.0;112640.0;0.8857421875
4.0;115712.0;0.904296875
5.0;85401.6;0.666015625
6.0;96972.8;0.759765625
7.0;81100.8;0.6337890625
8.0;112640.0;0.8798828125
9.0;17408.0;0.1357421875
10.0;119808.0;0.9404296875
11.0;212992.0;1.7
12.0;179200.0;1.44
13.0;154624.0;1.24
14.0;163840.0;1.31
15.0;121856.0;0.9501953125
16.0;1443.84;0.011328125
17.0;205824.0;1.65
18.0;195584.0;1.55
19.01;164864.0;1.33
20.0;185344.0;1.48
21.0;136192.0;1.09
22.0;189440.0;1.51
23.0;115712.0;0.9072265625
24.0;119808.0;0.9404296875
25.0;181248.0;1.45
26.0;95539.2;0.74609375
27.0;140288.0;1.12
28.0;0.0;0.0
29.0;91238.4;0.712890625
30.0;363520.0;2.91
31.0;115712.0;0.9033203125
32.0;96972.8;0.7587890625
33.0;136192.0;1.09
34.0;0.0;0.0
35.0;0.0;0.0
36.0;62259.2;0.4873046875
37.0;0.0;0.0
38.0;202752.0;1.62
39.0;86835.2;0.6787109375
40.0;0.0;0.0
41.0;69529.6;0.5439453125
42.0;34713.6;0.271484375
43.0;0.0;0.0
44.0;0.0;0.0
45.0;0.0;0.0
46.0;0.0;0.0
47.0;0.0;0.0
48.0;18841.6;0.1474609375
49.0;172032.0;1.38
50.0;0.0;0.0
51.0;23142.4;0.1806640625
52.0;33280.0;0.2607421875
53.0;0.0;0.0
54.0;0.0;0.0
55.0;7239.68;0.056640625
56.0;185344.0;1.48
57.0;124928.0;0.97265625
58.0;0.0;0.0
59.0;0.0;0.0
60.0;1443.84;0.011328125
61.0;14438.4;0.11328125
62.0;0.0;0.0
63.0;132096.0;1.05
64.0;0.0;0.0
65.0;0.0;0.0
66.0;14438.4;0.11328125
67.0;18841.6;0.1474609375
68.0;0.0;0.0
69.0;0.0;0.0
70.0;0.0;0.0
71.0;371712.0;2.98
72.0;146432.0;1.17
73.0;124928.0;0.97265625
74.0;130048.0;1.04
75.0;1443.84;0.011328125
76.0;230400.0;1.84
77.0;210944.0;1.69
78.0;122880.0;0.9609375
79.0;142336.0;1.14
80.0;122880.0;0.9609375
81.0;268288.0;2.14
82.0;142336.0;1.13
83.0;140288.0;1.12
84.0;10137.6;0.0791015625
85.0;154624.0;1.24
86.0;68096.0;0.53125
87.0;60825.6;0.4755859375
88.0;0.0;0.0
89.39;0.0;0.0
90.42;0.0;0.0
91.96;0.0;0.0
92.03;0.0;0.0
93.0;31846.4;0.244140625
94.02;258048.0;2.1
95.0;37683.2;0.294921875
96.0;189440.0;1.52
97.0;2897.92;0.02265625
98.0;0.0;0.0
99.0;17408.0;0.1357421875
100.0;0.0;0.0
101.0;0.0;0.0
102.0;0.0;0.0
103.0;0.0;0.0
104.01;0.0;0.0
105.0;0.0;0.0
106.0;0.0;0.0
107.0;0.0;0.0
108.0;72396.8;0.5654296875
109.0;1289748.48;10.3
110.0;227328.0;1.82
111.0;0.0;0.0
112.0;2897.92;0.02265625
113.0;216064.0;1.73
114.0;0.0;0.0
115.0;0.0;0.0
116.0;0.0;0.0
117.0;0.0;0.0
118.0;0.0;0.0
119.0;691200.0;5.53
120.0;268288.0;2.14
121.0;15974.4;0.1240234375
122.0;304128.0;2.43
123.0;63692.8;0.4990234375
124.0;0.0;0.0
125.0;68096.0;0.53125
126.0;147456.0;1.18
127.0;161792.0;1.3
128.0;70963.2;0.5546875
129.0;68096.0;0.5322265625
130.0;44851.2;0.3505859375
131.0;0.0;0.0
132.0;168960.0;1.36
133.0;49254.4;0.384765625
134.0;20275.2;0.158203125
135.0;18841.6;0.1474609375
