Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;266240.0;2.13
1.0;308224.0;2.47
2.0;296960.0;2.37
3.0;270336.0;2.17
4.0;307200.0;2.45
5.0;272384.0;2.16
6.01;250880.0;2.02
7.0;381952.0;3.06
8.0;270336.0;2.15
9.01;327680.0;2.64
10.0;436224.0;3.48
11.0;85401.6;0.666015625
12.0;307200.0;2.46
13.0;53555.2;0.4189453125
14.0;0.0;0.0
15.0;1101004.8;8.78
16.0;395264.0;3.16
17.0;203776.0;1.63
18.0;202752.0;1.62
19.0;4341.76;0.03388671875
20.0;261120.0;2.09
21.0;448512.0;3.58
22.0;307200.0;2.46
23.0;327680.0;2.6
24.01;321536.0;2.57
25.01;254976.0;2.05
26.0;195584.0;1.57
27.0;307200.0;2.46
28.0;272384.0;2.18
29.0;104448.0;0.8134765625
30.0;228352.0;1.83
31.0;0.0;0.0
32.0;179200.0;1.44
33.0;534528.0;4.28
34.0;192512.0;1.54
35.0;111616.0;0.8720703125
36.0;83968.0;0.6552734375
37.0;0.0;0.0
38.0;153600.0;1.23
39.0;114688.0;0.89453125
40.0;0.0;0.0
41.0;18841.6;0.1474609375
42.0;0.0;0.0
43.0;0.0;0.0
44.0;227328.0;1.82
45.0;205824.0;1.64
46.0;0.0;0.0
47.0;49254.4;0.384765625
48.0;0.0;0.0
49.0;0.0;0.0
50.0;4341.76;0.03388671875
51.0;252928.0;2.03
52.0;1443.84;0.011328125
53.0;0.0;0.0
54.0;0.0;0.0
55.0;0.0;0.0
56.0;0.0;0.0
57.0;0.0;0.0
58.0;23142.4;0.1806640625
59.0;273408.0;2.19
60.0;0.0;0.0
61.0;0.0;0.0
62.0;59392.0;0.4638671875
63.0;0.0;0.0
64.0;238592.0;1.91
65.0;0.0;0.0
66.0;0.0;0.0
67.0;24576.0;0.1923828125
68.0;0.0;0.0
69.0;5795.84;0.04521484375
70.0;28979.2;0.2265625
71.0;0.0;0.0
72.0;150528.0;1.21
73.0;73830.4;0.5771484375
74.0;5795.84;0.04521484375
75.0;121856.0;0.9501953125
76.0;0.0;0.0
77.0;0.0;0.0
78.0;1443.84;0.011328125
79.0;26112.0;0.203125
80.0;201728.0;1.61
81.0;478208.0;3.82
82.0;219136.0;1.75
83.0;230400.0;1.84
84.0;241664.0;1.93
85.0;252928.0;2.03
86.0;266240.0;2.13
87.0;303104.0;2.42
88.0;247808.0;1.98
89.0;125952.0;1.01
90.0;27545.6;0.21484375
91.0;0.0;0.0
92.38;0.0;0.0
93.42;0.0;0.0
94.96;0.0;0.0
95.03;0.0;0.0
96.0;0.0;0.0
97.02;262144.0;2.13
98.0;611328.0;4.89
99.0;0.0;0.0
100.0;221184.0;1.77
101.0;0.0;0.0
102.0;0.0;0.0
103.0;0.0;0.0
104.0;0.0;0.0
105.0;0.0;0.0
106.0;0.0;0.0
107.0;0.0;0.0
108.0;0.0;0.0
109.0;0.0;0.0
110.0;0.0;0.0
111.0;0.0;0.0
112.0;0.0;0.0
113.0;62259.2;0.486328125
114.0;2443182.08;19.5
115.0;36249.6;0.283203125
116.0;502784.0;4.02
117.0;57958.4;0.4521484375
118.0;0.0;0.0
119.0;244736.0;1.96
120.0;174080.0;1.39
121.0;322560.0;2.58
122.0;146432.0;1.17
123.0;0.0;0.0
124.0;72396.8;0.56640625
125.0;175104.0;1.4
126.0;114688.0;0.8935546875
127.0;46284.8;0.361328125
128.0;0.0;0.0
129.0;179200.0;1.44
130.0;85401.6;0.6669921875
131.0;95539.2;0.7470703125
132.0;102400.0;0.8037109375
133.0;1443.84;0.011328125
134.0;104448.0;0.814453125
135.0;0.0;0.0
136.0;136192.0;1.09
137.0;52121.6;0.4072265625
138.0;34713.6;0.271484375
139.0;129024.0;1.03
140.0;50688.0;0.3955078125
141.0;24576.0;0.1923828125
142.0;62259.2;0.486328125
143.0;4341.76;0.033984375
144.0;118784.0;0.927734375
145.0;60825.6;0.4755859375
146.0;1443.84;0.011328125
147.0;0.0;0.0
148.0;10137.6;0.07919921875
149.0;0.0;0.0
150.0;24576.0;0.1923828125
151.0;0.0;0.0
152.0;126976.0;1.02
153.0;52121.6;0.4072265625
154.0;54988.8;0.4306640625
155.0;105472.0;0.8251953125
156.0;34713.6;0.271484375
157.0;89804.8;0.701171875
158.0;135168.0;1.08
159.0;196608.0;1.58
160.0;290816.0;2.33
161.0;0.0;0.0
162.0;33280.0;0.2607421875
163.0;670720.0;5.37
