Step; State; Reward
0; [[0.00024033 0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
40; [[ 0.5136261  11.5914917   0.          0.51368332  0.          0.
  11.64347076 11.61748123  0.51355743 11.61732101 11.61732101  0.
   0.          0.          0.          0.        ]]; [0.]
41; [[ 0.5136261  11.5914917   0.          0.51368332  0.          0.
  11.64347076 11.61748123  0.51355743 11.61732101 11.61732101  0.
   0.          0.          0.          0.        ]]; [0.]
42; [[ 0.5136261  11.5914917   0.          0.51368332  0.          0.
  11.64347076 11.61748123  0.51355743 11.61732101 11.61732101  0.
   0.          0.          0.          0.        ]]; [0.]
43; [[2.29485512e-01 1.01233253e+01 1.14440918e-04 2.29480743e-01
  1.14440918e-04 1.14440918e-04 9.36558628e+00 9.40960693e+00
  2.29362488e-01 9.40948009e+00 9.40948009e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
44; [[2.29485512e-01 1.01233253e+01 1.14440918e-04 2.29480743e-01
  1.14440918e-04 1.14440918e-04 9.36558628e+00 9.40960693e+00
  2.29362488e-01 9.40948009e+00 9.40948009e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
45; [[2.29485512e-01 1.01233253e+01 1.14440918e-04 2.29480743e-01
  1.14440918e-04 1.14440918e-04 9.36558628e+00 9.40960693e+00
  2.29362488e-01 9.40948009e+00 9.40948009e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
46; [[2.29485512e-01 1.01233253e+01 1.14440918e-04 2.29480743e-01
  1.14440918e-04 1.14440918e-04 9.36558628e+00 9.40960693e+00
  2.29362488e-01 9.40948009e+00 9.40948009e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
47; [[ 0.49154282 11.09175491  0.          0.49259186  0.          0.
  11.70972824 11.65486145  0.49274063 11.65486145 11.65486145  0.
   0.          0.          0.          0.        ]]; [0.]
48; [[ 0.49154282 11.09175491  0.          0.49259186  0.          0.
  11.70972824 11.65486145  0.49274063 11.65486145 11.65486145  0.
   0.          0.          0.          0.        ]]; [0.]
49; [[ 0.49154282 11.09175491  0.          0.49259186  0.          0.
  11.70972824 11.65486145  0.49274063 11.65486145 11.65486145  0.
   0.          0.          0.          0.        ]]; [0.]
50; [[ 0.49154282 11.09175491  0.          0.49259186  0.          0.
  11.70972824 11.65486145  0.49274063 11.65486145 11.65486145  0.
   0.          0.          0.          0.        ]]; [0.]
51; [[ 0.49154282 11.09175491  0.          0.49259186  0.          0.
  11.70972824 11.65486145  0.49274063 11.65486145 11.65486145  0.
   0.          0.          0.          0.        ]]; [0.]
52; [[ 0.26108551 12.08224487  0.          0.26108551  0.          0.
  11.69528961 11.70395279  0.26108551 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
53; [[ 0.26108551 12.08224487  0.          0.26108551  0.          0.
  11.69528961 11.70395279  0.26108551 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
54; [[ 0.26108551 12.08224487  0.          0.26108551  0.          0.
  11.69528961 11.70395279  0.26108551 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
55; [[ 0.26108551 12.08224487  0.          0.26108551  0.          0.
  11.69528961 11.70395279  0.26108551 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
56; [[ 0.26108551 12.08224487  0.          0.26108551  0.          0.
  11.69528961 11.70395279  0.26108551 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
57; [[3.63162041e-01 9.34941483e+00 1.14440918e-04 3.60957146e-01
  1.14440918e-04 1.14440918e-04 9.31938267e+00 9.10004234e+00
  3.60957146e-01 9.09991550e+00 9.09991550e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
58; [[3.63162041e-01 9.34941483e+00 1.14440918e-04 3.60957146e-01
  1.14440918e-04 1.14440918e-04 9.31938267e+00 9.10004234e+00
  3.60957146e-01 9.09991550e+00 9.09991550e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
59; [[3.63162041e-01 9.34941483e+00 1.14440918e-04 3.60957146e-01
  1.14440918e-04 1.14440918e-04 9.31938267e+00 9.10004234e+00
  3.60957146e-01 9.09991550e+00 9.09991550e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
60; [[3.63162041e-01 9.34941483e+00 1.14440918e-04 3.60957146e-01
  1.14440918e-04 1.14440918e-04 9.31938267e+00 9.10004234e+00
  3.60957146e-01 9.09991550e+00 9.09991550e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
61; [[3.63162041e-01 9.34941483e+00 1.14440918e-04 3.60957146e-01
  1.14440918e-04 1.14440918e-04 9.31938267e+00 9.10004234e+00
  3.60957146e-01 9.09991550e+00 9.09991550e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
62; [[ 0.2878294  10.13404846  0.          0.39540672  0.          0.
   9.33797264  9.36083603  0.39540672  9.35623169  9.35623169  0.
   0.          0.          0.          0.        ]]; [0.]
63; [[ 0.2878294  10.13404846  0.          0.39540672  0.          0.
   9.33797264  9.36083603  0.39540672  9.35623169  9.35623169  0.
   0.          0.          0.          0.        ]]; [0.]
64; [[ 0.2878294  10.13404846  0.          0.39540672  0.          0.
   9.33797264  9.36083603  0.39540672  9.35623169  9.35623169  0.
   0.          0.          0.          0.        ]]; [0.]
65; [[ 0.2878294  10.13404846  0.          0.39540672  0.          0.
   9.33797264  9.36083603  0.39540672  9.35623169  9.35623169  0.
   0.          0.          0.          0.        ]]; [0.]
66; [[ 0.2878294  10.13404846  0.          0.39540672  0.          0.
   9.33797264  9.36083603  0.39540672  9.35623169  9.35623169  0.
   0.          0.          0.          0.        ]]; [0.]
67; [[0.40506554 8.68190575 0.         0.40810776 0.         0.
  9.38095379 9.38812256 0.4078064  9.38626385 9.38626385 0.
  0.         0.         0.         0.        ]]; [0.]
68; [[0.40506554 8.68190575 0.         0.40810776 0.         0.
  9.38095379 9.38812256 0.4078064  9.38626385 9.38626385 0.
  0.         0.         0.         0.        ]]; [0.]
69; [[0.40506554 8.68190575 0.         0.40810776 0.         0.
  9.38095379 9.38812256 0.4078064  9.38626385 9.38626385 0.
  0.         0.         0.         0.        ]]; [0.]
70; [[0.40506554 8.68190575 0.         0.40810776 0.         0.
  9.38095379 9.38812256 0.4078064  9.38626385 9.38626385 0.
  0.         0.         0.         0.        ]]; [0.]
71; [[2.08705902e-01 9.80914116e+00 1.14440918e-04 2.08580017e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37264347e+00
  2.08680153e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
72; [[2.08705902e-01 9.80914116e+00 1.14440918e-04 2.08580017e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37264347e+00
  2.08680153e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
73; [[2.08705902e-01 9.80914116e+00 1.14440918e-04 2.08580017e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37264347e+00
  2.08680153e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
74; [[2.08705902e-01 9.80914116e+00 1.14440918e-04 2.08580017e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37264347e+00
  2.08680153e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
75; [[2.08705902e-01 9.80914116e+00 1.14440918e-04 2.08580017e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37264347e+00
  2.08680153e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
76; [[ 0.25932312 13.21134567  0.          0.25844193  0.          0.
  11.58555603 11.61154556  0.2586937  11.61154556 11.61154556  0.
   0.          0.          0.          0.        ]]; [0.]
77; [[ 0.25932312 13.21134567  0.          0.25844193  0.          0.
  11.58555603 11.61154556  0.2586937  11.61154556 11.61154556  0.
   0.          0.          0.          0.        ]]; [0.]
78; [[ 0.25932312 13.21134567  0.          0.25844193  0.          0.
  11.58555603 11.61154556  0.2586937  11.61154556 11.61154556  0.
   0.          0.          0.          0.        ]]; [0.]
79; [[ 0.25932312 13.21134567  0.          0.25844193  0.          0.
  11.58555603 11.61154556  0.2586937  11.61154556 11.61154556  0.
   0.          0.          0.          0.        ]]; [0.]
80; [[ 0.25932312 13.21134567  0.          0.25844193  0.          0.
  11.58555603 11.61154556  0.2586937  11.61154556 11.61154556  0.
   0.          0.          0.          0.        ]]; [0.]
81; [[ 0.5707016  11.71839142  0.          0.57170868  0.          0.
  11.66641235 11.67507553  0.57158279 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
82; [[ 0.5707016  11.71839142  0.          0.57170868  0.          0.
  11.66641235 11.67507553  0.57158279 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
83; [[ 0.5707016  11.71839142  0.          0.57170868  0.          0.
  11.66641235 11.67507553  0.57158279 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
84; [[ 0.5707016  11.71839142  0.          0.57170868  0.          0.
  11.66641235 11.67507553  0.57158279 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
85; [[ 0.5707016  11.71839142  0.          0.57170868  0.          0.
  11.66641235 11.67507553  0.57158279 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
86; [[4.34652328e-01 9.20387363e+00 1.14440918e-04 4.34223175e-01
  1.14440918e-04 1.14440918e-04 9.33786392e+00 9.34030151e+00
  4.34223175e-01 9.34017467e+00 9.34017467e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
87; [[4.34652328e-01 9.20387363e+00 1.14440918e-04 4.34223175e-01
  1.14440918e-04 1.14440918e-04 9.33786392e+00 9.34030151e+00
  4.34223175e-01 9.34017467e+00 9.34017467e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
88; [[4.34652328e-01 9.20387363e+00 1.14440918e-04 4.34223175e-01
  1.14440918e-04 1.14440918e-04 9.33786392e+00 9.34030151e+00
  4.34223175e-01 9.34017467e+00 9.34017467e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
89; [[4.34652328e-01 9.20387363e+00 1.14440918e-04 4.34223175e-01
  1.14440918e-04 1.14440918e-04 9.33786392e+00 9.34030151e+00
  4.34223175e-01 9.34017467e+00 9.34017467e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
90; [[4.34652328e-01 9.20387363e+00 1.14440918e-04 4.34223175e-01
  1.14440918e-04 1.14440918e-04 9.33786392e+00 9.34030151e+00
  4.34223175e-01 9.34017467e+00 9.34017467e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
91; [[0.20980167 9.81839561 0.         0.209198   0.         0.
  9.38408184 9.30784607 0.20929813 9.30771732 9.30771732 0.
  0.         0.         0.         0.        ]]; [0.]
92; [[0.20980167 9.81839561 0.         0.209198   0.         0.
  9.38408184 9.30784607 0.20929813 9.30771732 9.30771732 0.
  0.         0.         0.         0.        ]]; [0.]
93; [[0.20980167 9.81839561 0.         0.209198   0.         0.
  9.38408184 9.30784607 0.20929813 9.30771732 9.30771732 0.
  0.         0.         0.         0.        ]]; [0.]
94; [[0.20980167 9.81839561 0.         0.209198   0.         0.
  9.38408184 9.30784607 0.20929813 9.30771732 9.30771732 0.
  0.         0.         0.         0.        ]]; [0.]
95; [[0.20980167 9.81839561 0.         0.209198   0.         0.
  9.38408184 9.30784607 0.20929813 9.30771732 9.30771732 0.
  0.         0.         0.         0.        ]]; [0.]
96; [[ 0.33317184 11.77325821  0.          0.33430481  0.          0.
  11.60288239 11.72127914  0.33394623 11.72127914 11.72127914  0.
   0.          0.          0.          0.        ]]; [0.]
97; [[ 0.33317184 11.77325821  0.          0.33430481  0.          0.
  11.60288239 11.72127914  0.33394623 11.72127914 11.72127914  0.
   0.          0.          0.          0.        ]]; [0.]
98; [[ 0.33317184 11.77325821  0.          0.33430481  0.          0.
  11.60288239 11.72127914  0.33394623 11.72127914 11.72127914  0.
   0.          0.          0.          0.        ]]; [0.]
99; [[ 0.33317184 11.77325821  0.          0.33430481  0.          0.
  11.60288239 11.72127914  0.33394623 11.72127914 11.72127914  0.
   0.          0.          0.          0.        ]]; [0.]
100; [[ 0.33317184 11.77325821  0.          0.33430481  0.          0.
  11.60288239 11.72127914  0.33394623 11.72127914 11.72127914  0.
   0.          0.          0.          0.        ]]; [0.]
101; [[3.57064247e-01 9.81376171e+00 1.14440918e-04 3.56736183e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.40729618e+00
  3.56720924e-01 9.40716934e+00 9.40716934e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
102; [[3.57064247e-01 9.81376171e+00 1.14440918e-04 3.56736183e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.40729618e+00
  3.56720924e-01 9.40716934e+00 9.40716934e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
103; [[3.57064247e-01 9.81376171e+00 1.14440918e-04 3.56736183e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.40729618e+00
  3.56720924e-01 9.40716934e+00 9.40716934e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
104; [[3.57064247e-01 9.81376171e+00 1.14440918e-04 3.56736183e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.40729618e+00
  3.56720924e-01 9.40716934e+00 9.40716934e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
105; [[ 0.52138519 11.12063217  0.          0.52125931  0.          0.
  11.67507553 11.67507553  0.52125931 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
106; [[ 0.52138519 11.12063217  0.          0.52125931  0.          0.
  11.67507553 11.67507553  0.52125931 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
107; [[ 0.52138519 11.12063217  0.          0.52125931  0.          0.
  11.67507553 11.67507553  0.52125931 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
108; [[ 0.52138519 11.12063217  0.          0.52125931  0.          0.
  11.67507553 11.67507553  0.52125931 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
109; [[ 0.52138519 11.12063217  0.          0.52125931  0.          0.
  11.67507553 11.67507553  0.52125931 11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
110; [[ 0.26375198 12.22085571  0.          0.26095963  0.          0.
  11.69240189 11.70106506  0.26133728 11.70106506 11.70106506  0.
   0.          0.          0.          0.        ]]; [0.]
111; [[ 0.26375198 12.22085571  0.          0.26095963  0.          0.
  11.69240189 11.70106506  0.26133728 11.70106506 11.70106506  0.
   0.          0.          0.          0.        ]]; [0.]
112; [[ 0.26375198 12.22085571  0.          0.26095963  0.          0.
  11.69240189 11.70106506  0.26133728 11.70106506 11.70106506  0.
   0.          0.          0.          0.        ]]; [0.]
113; [[ 0.26375198 12.22085571  0.          0.26095963  0.          0.
  11.69240189 11.70106506  0.26133728 11.70106506 11.70106506  0.
   0.          0.          0.          0.        ]]; [0.]
114; [[ 0.26375198 12.22085571  0.          0.26095963  0.          0.
  11.69240189 11.70106506  0.26133728 11.70106506 11.70106506  0.
   0.          0.          0.          0.        ]]; [0.]
115; [[2.88211823e-01 1.25676861e+01 1.43051147e-04 2.87973404e-01
  3.01361084e-04 3.01361084e-04 1.16146564e+01 1.15627556e+01
  2.87973404e-01 1.15625973e+01 1.15625973e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
116; [[2.88211823e-01 1.25676861e+01 1.43051147e-04 2.87973404e-01
  3.01361084e-04 3.01361084e-04 1.16146564e+01 1.15627556e+01
  2.87973404e-01 1.15625973e+01 1.15625973e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
117; [[2.88211823e-01 1.25676861e+01 1.43051147e-04 2.87973404e-01
  3.01361084e-04 3.01361084e-04 1.16146564e+01 1.15627556e+01
  2.87973404e-01 1.15625973e+01 1.15625973e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
118; [[2.88211823e-01 1.25676861e+01 1.43051147e-04 2.87973404e-01
  3.01361084e-04 3.01361084e-04 1.16146564e+01 1.15627556e+01
  2.87973404e-01 1.15625973e+01 1.15625973e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
119; [[0.4584837  9.30419254 0.         0.49091721 0.         0.
  9.33659935 9.33204269 0.49091721 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
120; [[0.4584837  9.30419254 0.         0.49091721 0.         0.
  9.33659935 9.33204269 0.49091721 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
121; [[0.4584837  9.30419254 0.         0.49091721 0.         0.
  9.33659935 9.33204269 0.49091721 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
122; [[0.4584837  9.30419254 0.         0.49091721 0.         0.
  9.33659935 9.33204269 0.49091721 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
123; [[0.4584837  9.30419254 0.         0.49091721 0.         0.
  9.33659935 9.33204269 0.49091721 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
124; [[0.3946619  9.04685974 0.         0.3926754  0.         0.
  9.35404968 9.35404968 0.3926754  9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
125; [[0.3946619  9.04685974 0.         0.3926754  0.         0.
  9.35404968 9.35404968 0.3926754  9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
126; [[0.3946619  9.04685974 0.         0.3926754  0.         0.
  9.35404968 9.35404968 0.3926754  9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
127; [[0.3946619  9.04685974 0.         0.3926754  0.         0.
  9.35404968 9.35404968 0.3926754  9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
128; [[0.3946619  9.04685974 0.         0.3926754  0.         0.
  9.35404968 9.35404968 0.3926754  9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
